pid,planId,createdAt,status,decision,mcpCall,op_count,op_kinds,risk_level,risk_score,risk_tags,requires_approval,gates_blocked,gates_evaluated,has_external_endpoint
P11,P11_PLN25,2026-04-27T10:59:14.592Z,blocked,blocked,apply_operations_batch,9,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN26,2026-04-27T10:58:54.067Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN27,2026-04-27T10:58:53.807Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN28,2026-04-27T10:58:53.555Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN29,2026-04-27T10:58:53.365Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN30,2026-04-27T10:58:53.146Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN31,2026-04-27T10:58:52.964Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN32,2026-04-27T10:58:52.767Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P11,P11_PLN33,2026-04-27T10:58:52.501Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN34,2026-04-27T10:58:52.147Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN35,2026-04-27T10:58:51.873Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN36,2026-04-27T10:58:51.574Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN37,2026-04-27T10:58:51.239Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN38,2026-04-27T10:55:36.351Z,applied,approved,ui_move_component,1,ui.move_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN39,2026-04-27T10:55:14.483Z,applied,approved,ui_move_component,1,ui.move_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN40,2026-04-27T10:54:46.606Z,applied,approved,ui_move_component,1,ui.move_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN41,2026-04-27T10:54:11.822Z,applied,approved,ui_move_component,1,ui.move_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN42,2026-04-27T10:53:10.469Z,applied,approved,ui_move_component,1,ui.move_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN43,2026-04-27T10:52:26.314Z,applied,approved,ui_move_component,1,ui.move_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN44,2026-04-27T10:51:20.933Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN45,2026-04-27T10:50:23.052Z,applied,approved,apply_operations_batch,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN46,2026-04-27T10:49:31.239Z,applied,approved,apply_operations_batch,7,ui.update_component_text,low,40,R_BULK_CHANGE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN47,2026-04-27T10:49:17.432Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN48,2026-04-27T10:49:17.143Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN49,2026-04-27T10:49:16.873Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN50,2026-04-27T10:49:16.601Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN51,2026-04-27T10:49:16.323Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN52,2026-04-27T10:49:15.935Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN53,2026-04-27T10:47:57.036Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN54,2026-04-27T10:47:56.789Z,applied,approved,apply_operations_batch,6,ui.update_component_text,low,40,R_BULK_CHANGE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN55,2026-04-27T10:46:44.931Z,applied,approved,apply_operations_batch,2,ui.update_component_text,low,20,R_BULK_CHANGE,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN56,2026-04-27T10:46:39.621Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN57,2026-04-27T10:46:34.394Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN58,2026-04-27T10:46:28.099Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN59,2026-04-27T10:46:27.671Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN60,2026-04-27T10:46:27.382Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN61,2026-04-27T10:46:27.088Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN62,2026-04-27T10:45:12.698Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN63,2026-04-27T10:45:12.462Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN64,2026-04-27T10:45:12.219Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN65,2026-04-27T10:45:11.960Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN66,2026-04-27T10:45:10.350Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN67,2026-04-27T10:43:44.511Z,applied,approved,apply_operations_batch,10,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN68,2026-04-27T10:43:37.720Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN69,2026-04-27T10:43:37.486Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN70,2026-04-27T10:43:37.278Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN71,2026-04-27T10:43:37.021Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN72,2026-04-27T10:43:36.748Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P11,P11_PLN73,2026-04-27T10:43:36.462Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN74,2026-04-27T10:43:36.183Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN75,2026-04-27T10:43:35.882Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN76,2026-04-27T10:43:35.599Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN77,2026-04-27T10:43:35.324Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN78,2026-04-27T10:41:48.392Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P11,P11_PLN79,2026-04-27T10:38:50.119Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN01,2026-04-27T10:25:26.321Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN02,2026-04-27T10:25:20.115Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN03,2026-04-27T10:25:19.824Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN04,2026-04-27T10:25:13.627Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN05,2026-04-27T10:23:47.984Z,applied,approved,apply_operations_batch,5,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN06,2026-04-27T10:23:44.956Z,blocked,blocked,apply_operations_batch,5,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN07,2026-04-27T10:23:39.352Z,blocked,blocked,apply_operations_batch,15,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN08,2026-04-27T10:23:25.046Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN09,2026-04-27T10:23:24.783Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN10,2026-04-27T10:23:24.585Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN11,2026-04-27T10:23:24.374Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN12,2026-04-27T10:23:24.106Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN13,2026-04-27T10:23:23.822Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN14,2026-04-27T10:23:23.621Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN15,2026-04-27T10:23:23.420Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN16,2026-04-27T10:23:23.230Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN17,2026-04-27T10:23:23.051Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN18,2026-04-27T10:23:22.846Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN19,2026-04-27T10:23:22.664Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN20,2026-04-27T10:23:22.472Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN21,2026-04-27T10:23:22.272Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P10,P10_PLN22,2026-04-27T10:23:21.985Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN23,2026-04-27T10:23:21.658Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN24,2026-04-27T10:23:21.376Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN25,2026-04-27T10:23:21.116Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN26,2026-04-27T10:23:20.787Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN27,2026-04-27T10:22:12.121Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN28,2026-04-27T10:19:47.189Z,applied,approved,apply_operations_batch,13,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN29,2026-04-27T10:19:29.413Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN30,2026-04-27T10:19:29.202Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN31,2026-04-27T10:19:28.991Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN32,2026-04-27T10:19:28.795Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN33,2026-04-27T10:19:28.570Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN34,2026-04-27T10:19:28.375Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN35,2026-04-27T10:19:28.159Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN36,2026-04-27T10:19:27.873Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P10,P10_PLN37,2026-04-27T10:19:27.587Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN38,2026-04-27T10:19:27.322Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN39,2026-04-27T10:19:27.023Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN40,2026-04-27T10:19:26.772Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN41,2026-04-27T10:19:26.430Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN42,2026-04-27T10:17:59.117Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN43,2026-04-27T10:16:56.223Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN44,2026-04-27T10:15:46.967Z,rejected,rejected,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN45,2026-04-27T10:14:56.163Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN46,2026-04-27T10:12:54.088Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P10,P10_PLN47,2026-04-27T10:07:44.891Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN01,2026-04-26T12:30:39.563Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN02,2026-04-26T12:30:20.224Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN03,2026-04-26T12:29:05.744Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN04,2026-04-26T12:28:43.136Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN05,2026-04-26T12:26:07.115Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN06,2026-04-26T12:26:02.394Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN07,2026-04-26T12:26:02.012Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN08,2026-04-26T12:25:52.770Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN09,2026-04-26T12:24:48.962Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN10,2026-04-26T12:24:44.243Z,applied,approved,logic_set_component_action,1,logic.set_component_action,medium,65,R_ACTION,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN11,2026-04-26T12:24:38.116Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN12,2026-04-26T12:24:29.667Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN13,2026-04-26T12:22:14.824Z,blocked,blocked,apply_operations_batch,7,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN14,2026-04-26T12:18:53.808Z,applied,approved,apply_operations_batch,6,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN15,2026-04-26T12:18:41.785Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN16,2026-04-26T12:18:41.567Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN17,2026-04-26T12:18:41.324Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN18,2026-04-26T12:18:41.130Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN19,2026-04-26T12:18:40.929Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN20,2026-04-26T12:18:40.733Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN21,2026-04-26T12:18:40.533Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN22,2026-04-26T12:18:40.322Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN23,2026-04-26T12:18:40.116Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN24,2026-04-26T12:18:39.903Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN25,2026-04-26T12:18:39.698Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN26,2026-04-26T12:18:39.510Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN27,2026-04-26T12:18:39.329Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN28,2026-04-26T12:17:04.339Z,blocked,blocked,apply_operations_batch,13,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN29,2026-04-26T12:15:08.586Z,rejected,rejected,apply_operations_batch,6,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN30,2026-04-26T12:14:28.114Z,rejected,rejected,apply_operations_batch,6,ui.rename_component,medium,75,R_REFERENCE;R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN31,2026-04-26T12:14:16.839Z,blocked,blocked,apply_operations_batch,13,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN32,2026-04-26T12:13:58.244Z,blocked,blocked,apply_operations_batch,11,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN33,2026-04-26T12:13:29.551Z,blocked,blocked,apply_operations_batch,11,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN34,2026-04-26T12:13:12.592Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN35,2026-04-26T12:13:12.378Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN36,2026-04-26T12:13:12.144Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN37,2026-04-26T12:13:11.808Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN38,2026-04-26T12:13:11.559Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN39,2026-04-26T12:13:11.346Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN40,2026-04-26T12:13:11.148Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN41,2026-04-26T12:13:10.929Z,blocked,blocked,ui_rename_component,1,ui.rename_component,low,0,,0,preflight,preflight,0
P09,P09_PLN42,2026-04-26T12:13:10.636Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN43,2026-04-26T12:13:10.357Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN44,2026-04-26T12:13:09.988Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN45,2026-04-26T12:13:09.716Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN46,2026-04-26T12:13:09.460Z,applied,approved,ui_rename_component,1,ui.rename_component,low,40,R_REFERENCE,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN47,2026-04-26T12:11:17.424Z,applied,approved,ui_add_component,1,ui.add_component,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN48,2026-04-26T12:06:02.147Z,applied,approved,apply_operations_batch,18,ui.update_component_text,medium,60,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN49,2026-04-26T12:02:36.775Z,applied,approved,ui_update_component_property,1,ui.update_component_property,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN50,2026-04-26T12:01:16.009Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P09,P09_PLN51,2026-04-26T11:59:41.522Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN01,2026-04-24T11:05:21.693Z,applied,approved,apply_operations_batch,11,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN02,2026-04-24T11:03:47.834Z,applied,approved,apply_operations_batch,11,ui.update_component_text,medium,50,R_BULK_CHANGE,1,approval,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN03,2026-04-24T11:03:40.415Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P08,P08_PLN04,2026-04-24T11:03:40.218Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P08,P08_PLN05,2026-04-24T11:03:40.030Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P08,P08_PLN06,2026-04-24T11:03:39.854Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P08,P08_PLN07,2026-04-24T11:03:39.685Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P08,P08_PLN08,2026-04-24T11:03:39.484Z,blocked,blocked,ui_update_component_text,1,ui.update_component_text,low,0,,0,preflight,preflight,0
P08,P08_PLN09,2026-04-24T11:03:39.234Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN10,2026-04-24T11:03:38.989Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN11,2026-04-24T11:03:38.677Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN12,2026-04-24T11:03:38.435Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN13,2026-04-24T11:03:38.175Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN14,2026-04-24T11:01:36.655Z,applied,approved,ui_remove_component,1,ui.remove_component,high,110,R_DELETE;R_CASCADE_IMPACT,1,approval,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN15,2026-04-24T11:00:58.445Z,applied,approved,ui_update_component_text,1,ui.update_component_text,low,10,,0,,policy;preflight;validation;diff;risk;approval,0
P08,P08_PLN16,2026-04-24T10:57:50.351Z,applied,approved,logic_upsert_function,1,logic.upsert_function,medium,75,R_SCRIPT;R_CONTENT_SUSPICIOUS,1,approval,policy;preflight;validation;diff;risk;approval,0
